LR,cell_type_pair,Patient
CALR->ITGA3,DC->ETC,P07
CALR->ITGA3,DC->Endo,P07
CALR->ITGA3,DC->TAM,P07
CALR->ITGA3,DC->TIL,P07
CALR->ITGA3,ETC->CAF,P07
CALR->ITGA3,ETC->DC,P07
CALR->ITGA3,ETC->ETC,P07
CALR->ITGA3,ETC->Endo,P07
CALR->ITGA3,ETC->TAM,P07
CALR->ITGA3,ETC->TIL,P07
CALR->ITGA3,Endo->CAF,P07
CALR->ITGA3,Endo->DC,P07
CALR->ITGA3,Endo->ETC,P07
CALR->ITGA3,Endo->Endo,P07
CALR->ITGA3,Endo->TAM,P07
CALR->ITGA3,Endo->TIL,P07
CALR->ITGA3,TAM->CAF,P07
CALR->ITGA3,TAM->DC,P07
CALR->ITGA3,TAM->ETC,P07
CALR->ITGA3,TAM->Endo,P07
CALR->ITGA3,TAM->TAM,P07
CALR->ITGA3,TAM->TIL,P07
CALR->ITGA3,TIL->CAF,P07
CALR->ITGA3,TIL->DC,P07
CALR->ITGA3,TIL->ETC,P07
CALR->ITGA3,TIL->Endo,P07
CALR->ITGA3,TIL->TAM,P07
CALR->ITGA3,TIL->TIL,P07
SEMA4B->DCBLD2,CAF->CAF,P08
SEMA4B->DCBLD2,CAF->ETC,P08
SEMA4B->DCBLD2,CAF->Endo,P08
SEMA4B->DCBLD2,CAF->TAM,P08
SEMA4B->DCBLD2,DC->CAF,P08
SEMA4B->DCBLD2,DC->ETC,P08
SEMA4B->DCBLD2,DC->Endo,P08
SEMA4B->DCBLD2,DC->TAM,P08
SEMA4B->DCBLD2,ETC->CAF,P08
SEMA4B->DCBLD2,ETC->ETC,P08
SEMA4B->DCBLD2,ETC->Endo,P08
SEMA4B->DCBLD2,ETC->TAM,P08
SEMA4B->DCBLD2,Endo->CAF,P08
SEMA4B->DCBLD2,Endo->ETC,P08
SEMA4B->DCBLD2,Endo->Endo,P08
SEMA4B->DCBLD2,Endo->TAM,P08
SEMA4B->DCBLD2,TAM->CAF,P08
SEMA4B->DCBLD2,TAM->ETC,P08
SEMA4B->DCBLD2,TAM->Endo,P08
SEMA4B->DCBLD2,TAM->TAM,P08
IL20->IL20RB,NA,NA
IL26->IL20RB,NA,NA
IL24->IL20RB,NA,NA
DKK1->KREMEN1,CAF->CAF,P08
DKK1->KREMEN1,CAF->ETC,P08
DKK1->KREMEN1,CAF->TAM,P08
DKK1->KREMEN1,ETC->CAF,P08
DKK1->KREMEN1,ETC->ETC,P08
DKK1->KREMEN1,ETC->TAM,P08
DKK1->KREMEN1,Endo->CAF,P08
DKK1->KREMEN1,Endo->ETC,P08
DKK1->KREMEN1,Endo->TAM,P08
IL19->IL20RB,ETC->CAF,P08
IL19->IL20RB,ETC->ETC,P08
DSC3->DSG4,CAF->ETC,P08
DSC3->DSG4,ETC->ETC,P08
DSC3->DSG1,NA,NA
DSG1->DSC3,NA,NA
AREG->EGFR,CAF->CAF,P08
AREG->EGFR,CAF->DC,P08
AREG->EGFR,CAF->ETC,P08
AREG->EGFR,CAF->Endo,P08
AREG->EGFR,DC->CAF,P08
AREG->EGFR,DC->DC,P08
AREG->EGFR,DC->ETC,P08
AREG->EGFR,DC->Endo,P08
AREG->EGFR,ETC->CAF,P08
AREG->EGFR,ETC->DC,P08
AREG->EGFR,ETC->ETC,P08
AREG->EGFR,ETC->Endo,P08
AREG->EGFR,TAM->CAF,P08
AREG->EGFR,TAM->DC,P08
AREG->EGFR,TAM->ETC,P08
AREG->EGFR,TAM->Endo,P08
FGA->ITGA2B,ETC->CAF,P08
FGA->ITGA2B,ETC->ETC,P08
FGA->ITGA2B,ETC->TAM,P08
RELN->ITGA3,CAF->CAF,P08
RELN->ITGA3,CAF->DC,P08
RELN->ITGA3,CAF->ETC,P08
RELN->ITGA3,CAF->Endo,P08
RELN->ITGA3,CAF->TAM,P08
RELN->ITGA3,ETC->CAF,P08
RELN->ITGA3,ETC->DC,P08
RELN->ITGA3,ETC->ETC,P08
RELN->ITGA3,ETC->Endo,P08
RELN->ITGA3,ETC->TAM,P08
TGM2->ITGB3,CAF->CAF,P08
TGM2->ITGB3,CAF->ETC,P08
TGM2->ITGB3,CAF->Endo,P08
TGM2->ITGB3,DC->CAF,P08
TGM2->ITGB3,DC->ETC,P08
TGM2->ITGB3,DC->Endo,P08
TGM2->ITGB3,ETC->CAF,P08
TGM2->ITGB3,ETC->ETC,P08
TGM2->ITGB3,ETC->Endo,P08
TGM2->ITGB3,Endo->CAF,P08
TGM2->ITGB3,Endo->ETC,P08
TGM2->ITGB3,Endo->Endo,P08
TGM2->ITGB3,TAM->CAF,P08
TGM2->ITGB3,TAM->ETC,P08
TGM2->ITGB3,TAM->Endo,P08
ANXA1->EGFR,CAF->CAF,P08
ANXA1->EGFR,CAF->DC,P08
ANXA1->EGFR,CAF->ETC,P08
ANXA1->EGFR,CAF->Endo,P08
ANXA1->EGFR,DC->CAF,P08
ANXA1->EGFR,DC->DC,P08
ANXA1->EGFR,DC->ETC,P08
ANXA1->EGFR,DC->Endo,P08
ANXA1->EGFR,ETC->CAF,P08
ANXA1->EGFR,ETC->DC,P08
ANXA1->EGFR,ETC->ETC,P08
ANXA1->EGFR,ETC->Endo,P08
ANXA1->EGFR,Endo->CAF,P08
ANXA1->EGFR,Endo->DC,P08
ANXA1->EGFR,Endo->ETC,P08
ANXA1->EGFR,Endo->Endo,P08
ANXA1->EGFR,TAM->CAF,P08
ANXA1->EGFR,TAM->DC,P08
ANXA1->EGFR,TAM->ETC,P08
ANXA1->EGFR,TAM->Endo,P08
ANXA1->EGFR,TIL->CAF,P08
ANXA1->EGFR,TIL->DC,P08
ANXA1->EGFR,TIL->ETC,P08
ANXA1->EGFR,TIL->Endo,P08
HAS2->HMMR,CAF->CAF,P08
HAS2->HMMR,CAF->ETC,P08
HAS2->HMMR,CAF->TAM,P08
HAS2->HMMR,CAF->TIL,P08
HAS2->HMMR,ETC->CAF,P08
HAS2->HMMR,ETC->ETC,P08
HAS2->HMMR,ETC->TAM,P08
HAS2->HMMR,ETC->TIL,P08
HAS2->HMMR,Endo->CAF,P08
HAS2->HMMR,Endo->ETC,P08
HAS2->HMMR,Endo->TAM,P08
HAS2->HMMR,Endo->TIL,P08
FGB->ITGA2B,NA,NA
WNT7B->FZD10,NA,NA
SEMA7A->ITGB1,CAF->CAF,P08
SEMA7A->ITGB1,CAF->DC,P08
SEMA7A->ITGB1,CAF->ETC,P08
SEMA7A->ITGB1,CAF->Endo,P08
SEMA7A->ITGB1,CAF->TAM,P08
SEMA7A->ITGB1,CAF->TIL,P08
SEMA7A->ITGB1,DC->CAF,P08
SEMA7A->ITGB1,DC->DC,P08
SEMA7A->ITGB1,DC->ETC,P08
SEMA7A->ITGB1,DC->Endo,P08
SEMA7A->ITGB1,DC->TAM,P08
SEMA7A->ITGB1,DC->TIL,P08
SEMA7A->ITGB1,ETC->CAF,P08
SEMA7A->ITGB1,ETC->DC,P08
SEMA7A->ITGB1,ETC->ETC,P08
SEMA7A->ITGB1,ETC->Endo,P08
SEMA7A->ITGB1,ETC->TAM,P08
SEMA7A->ITGB1,ETC->TIL,P08
SEMA7A->ITGB1,Endo->CAF,P08
SEMA7A->ITGB1,Endo->DC,P08
SEMA7A->ITGB1,Endo->ETC,P08
SEMA7A->ITGB1,Endo->Endo,P08
SEMA7A->ITGB1,Endo->TAM,P08
SEMA7A->ITGB1,Endo->TIL,P08
SEMA7A->ITGB1,TAM->CAF,P08
SEMA7A->ITGB1,TAM->DC,P08
SEMA7A->ITGB1,TAM->ETC,P08
SEMA7A->ITGB1,TAM->Endo,P08
SEMA7A->ITGB1,TAM->TAM,P08
SEMA7A->ITGB1,TAM->TIL,P08
SEMA7A->ITGB1,TIL->CAF,P08
SEMA7A->ITGB1,TIL->DC,P08
SEMA7A->ITGB1,TIL->ETC,P08
SEMA7A->ITGB1,TIL->Endo,P08
SEMA7A->ITGB1,TIL->TAM,P08
SEMA7A->ITGB1,TIL->TIL,P08
TGM2->SDC4,CAF->CAF,P08
TGM2->SDC4,CAF->DC,P08
TGM2->SDC4,CAF->ETC,P08
TGM2->SDC4,CAF->TAM,P08
TGM2->SDC4,CAF->TIL,P08
TGM2->SDC4,DC->CAF,P08
TGM2->SDC4,DC->DC,P08
TGM2->SDC4,DC->ETC,P08
TGM2->SDC4,DC->TAM,P08
TGM2->SDC4,DC->TIL,P08
TGM2->SDC4,ETC->CAF,P08
TGM2->SDC4,ETC->DC,P08
TGM2->SDC4,ETC->ETC,P08
TGM2->SDC4,ETC->TAM,P08
TGM2->SDC4,ETC->TIL,P08
TGM2->SDC4,Endo->CAF,P08
TGM2->SDC4,Endo->DC,P08
TGM2->SDC4,Endo->ETC,P08
TGM2->SDC4,Endo->TAM,P08
TGM2->SDC4,Endo->TIL,P08
TGM2->SDC4,TAM->CAF,P08
TGM2->SDC4,TAM->DC,P08
TGM2->SDC4,TAM->ETC,P08
TGM2->SDC4,TAM->TAM,P08
TGM2->SDC4,TAM->TIL,P08
ANXA1->DYSF,CAF->CAF,P08
ANXA1->DYSF,CAF->ETC,P08
ANXA1->DYSF,CAF->Endo,P08
ANXA1->DYSF,CAF->TIL,P08
ANXA1->DYSF,DC->CAF,P08
ANXA1->DYSF,DC->ETC,P08
ANXA1->DYSF,DC->Endo,P08
ANXA1->DYSF,DC->TIL,P08
ANXA1->DYSF,ETC->CAF,P08
ANXA1->DYSF,ETC->ETC,P08
ANXA1->DYSF,ETC->Endo,P08
ANXA1->DYSF,ETC->TIL,P08
ANXA1->DYSF,Endo->CAF,P08
ANXA1->DYSF,Endo->ETC,P08
ANXA1->DYSF,Endo->Endo,P08
ANXA1->DYSF,Endo->TIL,P08
ANXA1->DYSF,TAM->CAF,P08
ANXA1->DYSF,TAM->ETC,P08
ANXA1->DYSF,TAM->Endo,P08
ANXA1->DYSF,TAM->TIL,P08
ANXA1->DYSF,TIL->CAF,P08
ANXA1->DYSF,TIL->ETC,P08
ANXA1->DYSF,TIL->Endo,P08
ANXA1->DYSF,TIL->TIL,P08
IL31->IL31RA,NA,NA
ANXA1->FPR1,CAF->DC,P08
ANXA1->FPR1,CAF->ETC,P08
ANXA1->FPR1,CAF->TAM,P08
ANXA1->FPR1,DC->DC,P08
ANXA1->FPR1,DC->ETC,P08
ANXA1->FPR1,DC->TAM,P08
ANXA1->FPR1,ETC->DC,P08
ANXA1->FPR1,ETC->ETC,P08
ANXA1->FPR1,ETC->TAM,P08
ANXA1->FPR1,Endo->DC,P08
ANXA1->FPR1,Endo->ETC,P08
ANXA1->FPR1,Endo->TAM,P08
ANXA1->FPR1,TAM->DC,P08
ANXA1->FPR1,TAM->ETC,P08
ANXA1->FPR1,TAM->TAM,P08
ANXA1->FPR1,TIL->DC,P08
ANXA1->FPR1,TIL->ETC,P08
ANXA1->FPR1,TIL->TAM,P08
DKK1->LRP4,CAF->CAF,P08
DKK1->LRP4,CAF->ETC,P08
DKK1->LRP4,CAF->Endo,P08
DKK1->LRP4,ETC->CAF,P08
DKK1->LRP4,ETC->ETC,P08
DKK1->LRP4,ETC->Endo,P08
DKK1->LRP4,Endo->CAF,P08
DKK1->LRP4,Endo->ETC,P08
DKK1->LRP4,Endo->Endo,P08
ANXA1->FPR3,CAF->DC,P08
ANXA1->FPR3,CAF->TAM,P08
ANXA1->FPR3,DC->DC,P08
ANXA1->FPR3,DC->TAM,P08
ANXA1->FPR3,ETC->DC,P08
ANXA1->FPR3,ETC->TAM,P08
ANXA1->FPR3,Endo->DC,P08
ANXA1->FPR3,Endo->TAM,P08
ANXA1->FPR3,TAM->DC,P08
ANXA1->FPR3,TAM->TAM,P08
ANXA1->FPR3,TIL->DC,P08
ANXA1->FPR3,TIL->TAM,P08
TGM2->ADGRG1,NA,NA
ANXA1->FPR2,CAF->DC,P08
ANXA1->FPR2,CAF->TAM,P08
ANXA1->FPR2,DC->DC,P08
ANXA1->FPR2,DC->TAM,P08
ANXA1->FPR2,ETC->DC,P08
ANXA1->FPR2,ETC->TAM,P08
ANXA1->FPR2,Endo->DC,P08
ANXA1->FPR2,Endo->TAM,P08
ANXA1->FPR2,TAM->DC,P08
ANXA1->FPR2,TAM->TAM,P08
ANXA1->FPR2,TIL->DC,P08
ANXA1->FPR2,TIL->TAM,P08
NTF4->NTRK1,ETC->DC,P08
NTF4->NTRK1,ETC->ETC,P08
LAMC2->ITGA3,CAF->CAF,P08
LAMC2->ITGA3,CAF->DC,P08
LAMC2->ITGA3,CAF->ETC,P08
LAMC2->ITGA3,CAF->Endo,P08
LAMC2->ITGA3,CAF->TAM,P08
LAMC2->ITGA3,ETC->CAF,P08
LAMC2->ITGA3,ETC->DC,P08
LAMC2->ITGA3,ETC->ETC,P08
LAMC2->ITGA3,ETC->Endo,P08
LAMC2->ITGA3,ETC->TAM,P08
WNT7A->FZD9,NA,NA
EREG->ERBB4,DC->CAF,P08
EREG->ERBB4,DC->ETC,P08
EREG->ERBB4,ETC->CAF,P08
EREG->ERBB4,ETC->ETC,P08
EREG->ERBB4,TAM->CAF,P08
EREG->ERBB4,TAM->ETC,P08
NAMPT->INSR,CAF->CAF,P08
NAMPT->INSR,CAF->DC,P08
NAMPT->INSR,CAF->ETC,P08
NAMPT->INSR,CAF->Endo,P08
NAMPT->INSR,CAF->TAM,P08
NAMPT->INSR,DC->CAF,P08
NAMPT->INSR,DC->DC,P08
NAMPT->INSR,DC->ETC,P08
NAMPT->INSR,DC->Endo,P08
NAMPT->INSR,DC->TAM,P08
NAMPT->INSR,ETC->CAF,P08
NAMPT->INSR,ETC->DC,P08
NAMPT->INSR,ETC->ETC,P08
NAMPT->INSR,ETC->Endo,P08
NAMPT->INSR,ETC->TAM,P08
NAMPT->INSR,Endo->CAF,P08
NAMPT->INSR,Endo->DC,P08
NAMPT->INSR,Endo->ETC,P08
NAMPT->INSR,Endo->Endo,P08
NAMPT->INSR,Endo->TAM,P08
NAMPT->INSR,TAM->CAF,P08
NAMPT->INSR,TAM->DC,P08
NAMPT->INSR,TAM->ETC,P08
NAMPT->INSR,TAM->Endo,P08
NAMPT->INSR,TAM->TAM,P08
NAMPT->INSR,TIL->CAF,P08
NAMPT->INSR,TIL->DC,P08
NAMPT->INSR,TIL->ETC,P08
NAMPT->INSR,TIL->Endo,P08
NAMPT->INSR,TIL->TAM,P08
VEGFA->GPC1,CAF->CAF,P08
VEGFA->GPC1,CAF->DC,P08
VEGFA->GPC1,CAF->ETC,P08
VEGFA->GPC1,CAF->Endo,P08
VEGFA->GPC1,DC->CAF,P08
VEGFA->GPC1,DC->DC,P08
VEGFA->GPC1,DC->ETC,P08
VEGFA->GPC1,DC->Endo,P08
VEGFA->GPC1,ETC->CAF,P08
VEGFA->GPC1,ETC->DC,P08
VEGFA->GPC1,ETC->ETC,P08
VEGFA->GPC1,ETC->Endo,P08
VEGFA->GPC1,Endo->CAF,P08
VEGFA->GPC1,Endo->DC,P08
VEGFA->GPC1,Endo->ETC,P08
VEGFA->GPC1,Endo->Endo,P08
VEGFA->GPC1,TAM->CAF,P08
VEGFA->GPC1,TAM->DC,P08
VEGFA->GPC1,TAM->ETC,P08
VEGFA->GPC1,TAM->Endo,P08
SEMA3A->NRP1,CAF->CAF,P08
SEMA3A->NRP1,CAF->DC,P08
SEMA3A->NRP1,CAF->ETC,P08
SEMA3A->NRP1,CAF->Endo,P08
SEMA3A->NRP1,CAF->TAM,P08
SEMA3A->NRP1,ETC->CAF,P08
SEMA3A->NRP1,ETC->DC,P08
SEMA3A->NRP1,ETC->ETC,P08
SEMA3A->NRP1,ETC->Endo,P08
SEMA3A->NRP1,ETC->TAM,P08
SEMA3A->NRP1,Endo->CAF,P08
SEMA3A->NRP1,Endo->DC,P08
SEMA3A->NRP1,Endo->ETC,P08
SEMA3A->NRP1,Endo->Endo,P08
SEMA3A->NRP1,Endo->TAM,P08
SEMA3A->NRP1,TAM->CAF,P08
SEMA3A->NRP1,TAM->DC,P08
SEMA3A->NRP1,TAM->ETC,P08
SEMA3A->NRP1,TAM->Endo,P08
SEMA3A->NRP1,TAM->TAM,P08
PTGS2->CAV1,CAF->CAF,P08
PTGS2->CAV1,CAF->DC,P08
PTGS2->CAV1,CAF->ETC,P08
PTGS2->CAV1,CAF->Endo,P08
PTGS2->CAV1,CAF->TAM,P08
PTGS2->CAV1,DC->CAF,P08
PTGS2->CAV1,DC->DC,P08
PTGS2->CAV1,DC->ETC,P08
PTGS2->CAV1,DC->Endo,P08
PTGS2->CAV1,DC->TAM,P08
PTGS2->CAV1,ETC->CAF,P08
PTGS2->CAV1,ETC->DC,P08
PTGS2->CAV1,ETC->ETC,P08
PTGS2->CAV1,ETC->Endo,P08
PTGS2->CAV1,ETC->TAM,P08
PTGS2->CAV1,Endo->CAF,P08
PTGS2->CAV1,Endo->DC,P08
PTGS2->CAV1,Endo->ETC,P08
PTGS2->CAV1,Endo->Endo,P08
PTGS2->CAV1,Endo->TAM,P08
PTGS2->CAV1,TAM->CAF,P08
PTGS2->CAV1,TAM->DC,P08
PTGS2->CAV1,TAM->ETC,P08
PTGS2->CAV1,TAM->Endo,P08
PTGS2->CAV1,TAM->TAM,P08
FGA->ITGB3,ETC->CAF,P08
FGA->ITGB3,ETC->ETC,P08
FGA->ITGB3,ETC->Endo,P08
ADAM17->ITGB1,CAF->CAF,P08
ADAM17->ITGB1,CAF->DC,P08
ADAM17->ITGB1,CAF->ETC,P08
ADAM17->ITGB1,CAF->Endo,P08
ADAM17->ITGB1,CAF->TAM,P08
ADAM17->ITGB1,CAF->TIL,P08
ADAM17->ITGB1,DC->CAF,P08
ADAM17->ITGB1,DC->DC,P08
ADAM17->ITGB1,DC->ETC,P08
ADAM17->ITGB1,DC->Endo,P08
ADAM17->ITGB1,DC->TAM,P08
ADAM17->ITGB1,DC->TIL,P08
ADAM17->ITGB1,ETC->CAF,P08
ADAM17->ITGB1,ETC->DC,P08
ADAM17->ITGB1,ETC->ETC,P08
ADAM17->ITGB1,ETC->Endo,P08
ADAM17->ITGB1,ETC->TAM,P08
ADAM17->ITGB1,ETC->TIL,P08
ADAM17->ITGB1,Endo->CAF,P08
ADAM17->ITGB1,Endo->DC,P08
ADAM17->ITGB1,Endo->ETC,P08
ADAM17->ITGB1,Endo->Endo,P08
ADAM17->ITGB1,Endo->TAM,P08
ADAM17->ITGB1,Endo->TIL,P08
ADAM17->ITGB1,TAM->CAF,P08
ADAM17->ITGB1,TAM->DC,P08
ADAM17->ITGB1,TAM->ETC,P08
ADAM17->ITGB1,TAM->Endo,P08
ADAM17->ITGB1,TAM->TAM,P08
ADAM17->ITGB1,TAM->TIL,P08
DSC3->DSG3,CAF->ETC,P08
DSC3->DSG3,ETC->ETC,P08
ADAM9->ITGB1,CAF->CAF,P08
ADAM9->ITGB1,CAF->DC,P08
ADAM9->ITGB1,CAF->ETC,P08
ADAM9->ITGB1,CAF->Endo,P08
ADAM9->ITGB1,CAF->TAM,P08
ADAM9->ITGB1,CAF->TIL,P08
ADAM9->ITGB1,DC->CAF,P08
ADAM9->ITGB1,DC->DC,P08
ADAM9->ITGB1,DC->ETC,P08
ADAM9->ITGB1,DC->Endo,P08
ADAM9->ITGB1,DC->TAM,P08
ADAM9->ITGB1,DC->TIL,P08
ADAM9->ITGB1,ETC->CAF,P08
ADAM9->ITGB1,ETC->DC,P08
ADAM9->ITGB1,ETC->ETC,P08
ADAM9->ITGB1,ETC->Endo,P08
ADAM9->ITGB1,ETC->TAM,P08
ADAM9->ITGB1,ETC->TIL,P08
ADAM9->ITGB1,Endo->CAF,P08
ADAM9->ITGB1,Endo->DC,P08
ADAM9->ITGB1,Endo->ETC,P08
ADAM9->ITGB1,Endo->Endo,P08
ADAM9->ITGB1,Endo->TAM,P08
ADAM9->ITGB1,Endo->TIL,P08
ADAM9->ITGB1,TAM->CAF,P08
ADAM9->ITGB1,TAM->DC,P08
ADAM9->ITGB1,TAM->ETC,P08
ADAM9->ITGB1,TAM->Endo,P08
ADAM9->ITGB1,TAM->TAM,P08
ADAM9->ITGB1,TAM->TIL,P08
ADM->CALCR,CAF->DC,P08
ADM->CALCR,CAF->ETC,P08
ADM->CALCR,DC->DC,P08
ADM->CALCR,DC->ETC,P08
ADM->CALCR,ETC->DC,P08
ADM->CALCR,ETC->ETC,P08
ADM->CALCR,Endo->DC,P08
ADM->CALCR,Endo->ETC,P08
ADM->CALCR,TAM->DC,P08
ADM->CALCR,TAM->ETC,P08
ECM1->ITGB4,CAF->CAF,P08
ECM1->ITGB4,CAF->ETC,P08
ECM1->ITGB4,CAF->Endo,P08
ECM1->ITGB4,CAF->TAM,P08
ECM1->ITGB4,DC->CAF,P08
ECM1->ITGB4,DC->ETC,P08
ECM1->ITGB4,DC->Endo,P08
ECM1->ITGB4,DC->TAM,P08
ECM1->ITGB4,ETC->CAF,P08
ECM1->ITGB4,ETC->ETC,P08
ECM1->ITGB4,ETC->Endo,P08
ECM1->ITGB4,ETC->TAM,P08
ECM1->ITGB4,Endo->CAF,P08
ECM1->ITGB4,Endo->ETC,P08
ECM1->ITGB4,Endo->Endo,P08
ECM1->ITGB4,Endo->TAM,P08
ECM1->ITGB4,TAM->CAF,P08
ECM1->ITGB4,TAM->ETC,P08
ECM1->ITGB4,TAM->Endo,P08
ECM1->ITGB4,TAM->TAM,P08
ADAM9->ITGA3,CAF->CAF,P08
ADAM9->ITGA3,CAF->DC,P08
ADAM9->ITGA3,CAF->ETC,P08
ADAM9->ITGA3,CAF->Endo,P08
ADAM9->ITGA3,CAF->TAM,P08
ADAM9->ITGA3,DC->CAF,P08
ADAM9->ITGA3,DC->DC,P08
ADAM9->ITGA3,DC->ETC,P08
ADAM9->ITGA3,DC->Endo,P08
ADAM9->ITGA3,DC->TAM,P08
ADAM9->ITGA3,ETC->CAF,P08
ADAM9->ITGA3,ETC->DC,P08
ADAM9->ITGA3,ETC->ETC,P08
ADAM9->ITGA3,ETC->Endo,P08
ADAM9->ITGA3,ETC->TAM,P08
ADAM9->ITGA3,Endo->CAF,P08
ADAM9->ITGA3,Endo->DC,P08
ADAM9->ITGA3,Endo->ETC,P08
ADAM9->ITGA3,Endo->Endo,P08
ADAM9->ITGA3,Endo->TAM,P08
ADAM9->ITGA3,TAM->CAF,P08
ADAM9->ITGA3,TAM->DC,P08
ADAM9->ITGA3,TAM->ETC,P08
ADAM9->ITGA3,TAM->Endo,P08
ADAM9->ITGA3,TAM->TAM,P08
WNT7B->FZD8,ETC->CAF,P08
WNT7B->FZD8,ETC->ETC,P08
WNT7B->FZD8,ETC->Endo,P08
WNT7B->FZD8,Endo->CAF,P08
WNT7B->FZD8,Endo->ETC,P08
WNT7B->FZD8,Endo->Endo,P08
ADM->MRGPRX2,NA,NA
SPP1->ITGA4,CAF->CAF,P08
SPP1->ITGA4,CAF->DC,P08
SPP1->ITGA4,CAF->ETC,P08
SPP1->ITGA4,CAF->TAM,P08
SPP1->ITGA4,CAF->TIL,P08
SPP1->ITGA4,DC->CAF,P08
SPP1->ITGA4,DC->DC,P08
SPP1->ITGA4,DC->ETC,P08
SPP1->ITGA4,DC->TAM,P08
SPP1->ITGA4,DC->TIL,P08
SPP1->ITGA4,ETC->CAF,P08
SPP1->ITGA4,ETC->DC,P08
SPP1->ITGA4,ETC->ETC,P08
SPP1->ITGA4,ETC->TAM,P08
SPP1->ITGA4,ETC->TIL,P08
SPP1->ITGA4,Endo->CAF,P08
SPP1->ITGA4,Endo->DC,P08
SPP1->ITGA4,Endo->ETC,P08
SPP1->ITGA4,Endo->TAM,P08
SPP1->ITGA4,Endo->TIL,P08
SPP1->ITGA4,TAM->CAF,P08
SPP1->ITGA4,TAM->DC,P08
SPP1->ITGA4,TAM->ETC,P08
SPP1->ITGA4,TAM->TAM,P08
SPP1->ITGA4,TAM->TIL,P08
SPP1->ITGA4,TIL->CAF,P08
SPP1->ITGA4,TIL->DC,P08
SPP1->ITGA4,TIL->ETC,P08
SPP1->ITGA4,TIL->TAM,P08
SPP1->ITGA4,TIL->TIL,P08
SPP1->ITGA9,CAF->CAF,P08
SPP1->ITGA9,CAF->DC,P08
SPP1->ITGA9,CAF->ETC,P08
SPP1->ITGA9,CAF->Endo,P08
SPP1->ITGA9,CAF->TAM,P08
SPP1->ITGA9,DC->CAF,P08
SPP1->ITGA9,DC->DC,P08
SPP1->ITGA9,DC->ETC,P08
SPP1->ITGA9,DC->Endo,P08
SPP1->ITGA9,DC->TAM,P08
SPP1->ITGA9,ETC->CAF,P08
SPP1->ITGA9,ETC->DC,P08
SPP1->ITGA9,ETC->ETC,P08
SPP1->ITGA9,ETC->Endo,P08
SPP1->ITGA9,ETC->TAM,P08
SPP1->ITGA9,Endo->CAF,P08
SPP1->ITGA9,Endo->DC,P08
SPP1->ITGA9,Endo->ETC,P08
SPP1->ITGA9,Endo->Endo,P08
SPP1->ITGA9,Endo->TAM,P08
SPP1->ITGA9,TAM->CAF,P08
SPP1->ITGA9,TAM->DC,P08
SPP1->ITGA9,TAM->ETC,P08
SPP1->ITGA9,TAM->Endo,P08
SPP1->ITGA9,TAM->TAM,P08
SPP1->ITGA9,TIL->CAF,P08
SPP1->ITGA9,TIL->DC,P08
SPP1->ITGA9,TIL->ETC,P08
SPP1->ITGA9,TIL->Endo,P08
SPP1->ITGA9,TIL->TAM,P08
SPP1->ITGB3,CAF->CAF,P08
SPP1->ITGB3,CAF->ETC,P08
SPP1->ITGB3,CAF->Endo,P08
SPP1->ITGB3,DC->CAF,P08
SPP1->ITGB3,DC->ETC,P08
SPP1->ITGB3,DC->Endo,P08
SPP1->ITGB3,ETC->CAF,P08
SPP1->ITGB3,ETC->ETC,P08
SPP1->ITGB3,ETC->Endo,P08
SPP1->ITGB3,Endo->CAF,P08
SPP1->ITGB3,Endo->ETC,P08
SPP1->ITGB3,Endo->Endo,P08
SPP1->ITGB3,TAM->CAF,P08
SPP1->ITGB3,TAM->ETC,P08
SPP1->ITGB3,TAM->Endo,P08
SPP1->ITGB3,TIL->CAF,P08
SPP1->ITGB3,TIL->ETC,P08
SPP1->ITGB3,TIL->Endo,P08
PTGS2->PTGDR2,NA,NA
FGB->ITGA5,NA,NA
VEGFA->NRP1,CAF->CAF,P08
VEGFA->NRP1,CAF->DC,P08
VEGFA->NRP1,CAF->ETC,P08
VEGFA->NRP1,CAF->Endo,P08
VEGFA->NRP1,CAF->TAM,P08
VEGFA->NRP1,DC->CAF,P08
VEGFA->NRP1,DC->DC,P08
VEGFA->NRP1,DC->ETC,P08
VEGFA->NRP1,DC->Endo,P08
VEGFA->NRP1,DC->TAM,P08
VEGFA->NRP1,ETC->CAF,P08
VEGFA->NRP1,ETC->DC,P08
VEGFA->NRP1,ETC->ETC,P08
VEGFA->NRP1,ETC->Endo,P08
VEGFA->NRP1,ETC->TAM,P08
VEGFA->NRP1,Endo->CAF,P08
VEGFA->NRP1,Endo->DC,P08
VEGFA->NRP1,Endo->ETC,P08
VEGFA->NRP1,Endo->Endo,P08
VEGFA->NRP1,Endo->TAM,P08
VEGFA->NRP1,TAM->CAF,P08
VEGFA->NRP1,TAM->DC,P08
VEGFA->NRP1,TAM->ETC,P08
VEGFA->NRP1,TAM->Endo,P08
VEGFA->NRP1,TAM->TAM,P08
SPP1->ITGB5,CAF->CAF,P08
SPP1->ITGB5,CAF->DC,P08
SPP1->ITGB5,CAF->ETC,P08
SPP1->ITGB5,CAF->Endo,P08
SPP1->ITGB5,CAF->TAM,P08
SPP1->ITGB5,DC->CAF,P08
SPP1->ITGB5,DC->DC,P08
SPP1->ITGB5,DC->ETC,P08
SPP1->ITGB5,DC->Endo,P08
SPP1->ITGB5,DC->TAM,P08
SPP1->ITGB5,ETC->CAF,P08
SPP1->ITGB5,ETC->DC,P08
